label,text,source
1,"Speaker 2: okay.\nSpeaker 1: yeah Saturday is my birthday you know.\nSpeaker 2: yeah well. may- maybe I'll even bake you a cake.\nSpeaker 1: well I I don't suspect anybody here will you know.\nSpeaker 2: yeah.\nSpeaker 1: I'm trying to get all this stuff wrapped up. I got a call  . you know I told you that there was a job that I was interested in within the school district.\nSpeaker 2: yeah. but you didn't get it.\nSpeaker 1: and I I didn't even get a chance at it because they they. did something crazy you know well. um my friend called me the other day and said hey . across my desk came that announcement again it's open. and I said you've got to be kidding me I was told that it was all but. wrapped up well. here what they did they changed it . in an attempt I gue- I don't know why but it was supposed to be a director's position.",4666.txt
1,"Speaker 2: so and we went to Niagara Falls and we went on the Maid &~of &~the Mist you know the boat that goes like under the falls.\nSpeaker 1: no.\nSpeaker 2: you don't alright well there's a boat that goes. you go out on this boat and they give you these plastic raincoats which are dangerous but and then I.\nSpeaker 1: speak up I can only hear about one out of every other word that you're saying.\nSpeaker 2: okay. you go in a boat.\nSpeaker 1: yeah.\nSpeaker 2: and they give you these little raincoats. and then they take you right into all the mist from the falls and at one point you're like ten feet from one of the. Niagara Falls.\nSpeaker 1: wow. do you get wet?\n",4677.txt
1,"Speaker 2: yeah  it's I don't know it seems like it's raining for a little bit but.\nSpeaker 1: xxx.\nSpeaker 2: no you're not you don't go under the falls xxx.\nSpeaker 1: uh you think he'd be killed if he went under the falls.\nSpeaker 2: it depends who you were. I don't know it depends how you were built.\nSpeaker 1: okay. well.\nSpeaker 2: I don't know.\nSpeaker 1: so that's pretty neat. oh okay so went to Niagara Falls and.\n",4677.txt
1,"Speaker 2: xxx I. mhm and then we went home.\nSpeaker 1: okay.\nSpeaker 2: oh what did you do.\nSpeaker 1: we've went to the pond. and then the next day we went to the pond and then the day after that we went to the beach and. so you know just switched off between the pond and the beach doesn't mean anything we did we just went swimming all the time.\nSpeaker 2: oh . you're still doing that?\nSpeaker 1: mm yeah.\nSpeaker 2: how long are you there for.\nSpeaker 1: we're leaving. well we're leaving for Baltimore in two days.\nSpeaker 2: oh so you'll be home for Shabbat.\nSpeaker 1: yeah.\n",4677.txt
1,"Speaker 2: I didn't know that okay.\nSpeaker 1: okay. now you do.\nSpeaker 2: hm.\nSpeaker 1: now you do.\nSpeaker 2: okay. oh guess what.\nSpeaker 1: what.\nSpeaker 2: I start school on next  Thursday.\nSpeaker 1: what.\nSpeaker 2: because the high schools start earlier. so I have to start Thursday.\nSpeaker 1: Thursday.\nSpeaker 2: Thursday.\nSpeaker 1: xxx.\nSpeaker 2: not this week next week but still.\n",4677.txt
1,"Speaker 1: oh next week.\nSpeaker 2: yeah.\nSpeaker 1: oh that's not so bad.\nSpeaker 2: no but.\nSpeaker 1: what's today so now it's so today it's the twenty first.\nSpeaker 2: yeah. hold on. so what. yeah.\nSpeaker 1: yeah. you there.\nSpeaker 2: yeah.\nSpeaker 1: okay.\nSpeaker 2: it's the twenty first I start on the thirty first.\nSpeaker 1: hm I start September fifth.\nSpeaker 2: yeah so does middle school but. oh well.\nSpeaker 1: oh well. too bad. and we went on a Sunfish and it was really neat. eh eh and the wind was in the sail and.\nSpeaker 2: what is the difference between a Sunfish and a sail- what is a Sunfish.\n",4677.txt
1,"Speaker 1: it's a little sailboat. really scrawny one.\nSpeaker 2: how many people fit.\nSpeaker 1: about one and a half. one person can sit comfortably the other person can be. scrunched up and then if you want you can stuff a third person in. which we did.\nSpeaker 2: ooh.\nSpeaker 1: and she sits like on the wrong side. with the boat leans over they just fall out. and well it has. and. big boats you know they usually have two sails or more.\nSpeaker 2: yeah.\nSpeaker 1: well a Sunfish is. it's really small and it has one sail. and it's really light. um I mean the sail was big. in proportion to the little tiny rest of the boat.\n",4677.txt
1,"Speaker 2: yeah.\nSpeaker 1: so it goes really fast it's like. and that. and you know it can only carry two or three people as I told you. and it's it's fun.\nSpeaker 2: so which do you like better.\nSpeaker 1: I guess the Sunfish.\nSpeaker 2: okay. I bet  xxx. anything else. xxx.\nSpeaker 1: oh yeah we did go out on the big boat once also.\nSpeaker 2: ooh boy.\nSpeaker 1: last time I came up.\n",4677.txt
1,"Speaker 2: are you doing anything exciting in the next few days.\nSpeaker 1: yep.\nSpeaker 2: what.\nSpeaker 1: we're leaving.\nSpeaker 2: besides that.\nSpeaker 1: we're leaving tomorrow. I mean we're leaving for Framingham tomorrow. where my cousins live and then we're staying there for the day and then we're leaving the next day.\nSpeaker 2: okay.\nSpeaker 1: like that so nothing much exciting. except for going out on the Sunfish today again. just. yeah.\nSpeaker 2: you s- you sleep in the shed.\nSpeaker 1: no I don't.\nSpeaker 2: okay.\nSpeaker 1: but when my cousins just came up.\nSpeaker 2: yeah.\nSpeaker 1: they  they all slept out in the shed. and of course see Ella couldn't be left out. so she went and slept in the shed with him also. they all slept in the shed.\n",4677.txt
1,"Speaker 2: alright.\nSpeaker 1: okay - oh wait that's not it.\nSpeaker 2: okay.\nSpeaker 1: oh we also went biking a couple times. you know there's. there's a couple bike paths around here.\nSpeaker 2: where. oh yeah.\nSpeaker 1: and.\nSpeaker 2: you.\nSpeaker 1: yeah. and today we went to the aquarium.\nSpeaker 2: is it big eh.\nSpeaker 1: and wood salt no actually it's it's tiny. and it's free. so you can. and it's it's kind of neat I mean you can go in and just. pick up all the things in there. one floor is devoted to. lobsters and crabs and. hermit crabs and starfish that you can pick up.\nSpeaker 2: and stuff you can touch.\nSpeaker 1: right.",4677.txt
1,"Speaker 2: what do you normally wear every day. how do you normally.\nSpeaker 1: dress. well my mom is I'm a student. so I don't go to work. so I don't have a dress code. so I'm usually in jeans and a sweatshirt or something like that. unless I'm giving a pre presentation. then I  you know wear a skirt or something. try to make it look a little more dressy. how about you.\nSpeaker 2: well  I do like to dress up. I'm not  one for wearing sweats to school. I don't believe in like going out in sweats because I can wear them at home. but I - I do like to  wear jeans you know. and I when I go to school sometimes I wear  like a nice shirt with jeans. I try. and you know if I'm wearing one  casual item then I - I  wear a nicer item on top or if I wear  jeans. then I - I skip the tennis shoes. I wear like nice shoes. and then maybe I'll wear like  you know nice socks that you know kind of what - what can I say. kind of dress up the outfit a little more kind of like that. so.\n",4683.txt
1,"Speaker 1: you're not the kind that wears the jeans that are ripped at the knees.\nSpeaker 2: no. yeah.\nSpeaker 1: I'm not either.\nSpeaker 2: yeah I - I don't know if I even if I did wear those again I'd - I'd combine it with like a nicer item just because I'm always you know I try not to be too  into clothing and into makeup and things like that. and I've gotten a lot better. but  especially since I might be going into the Peace Corps I I'm not even buying clothes. but  <what I> - what I like to do is just I don't know. kind of look like I care what I look like.\n",4683.txt
1,"Speaker 1: exactly. yeah. you're - you're neat neatly dressed.\nSpeaker 2: yeah. what are you planning on doing in the future that - that would change your dressing style or that.\nSpeaker 1: well next year I go to graduate school. I wanna become a teacher right now. a biochemistry major. oh so right now I'm in the lab which is big reason for wearing messy clothes.\nSpeaker 2: sure.\nSpeaker 1: next year I'm gonna try to look older and more intelligent. so then I'll be wearing more business style clothing. sure.\n",4683.txt
1,"Speaker 2: not.\nSpeaker 1: not on the level of suits but dresses. skirts. nice sweaters. nice slacks.\nSpeaker 2: yeah. do you I'm sorry. I.\nSpeaker 1: was just gonna say. definitely. my lifestyle has influenced what I've worn. how about you.\nSpeaker 2:  well I just wanted to what was I going to ask you. I just wanted to ask you if  you like the way  that business clo the clothing line for business clothing. I don't know if you've seen much of it. but do you like the styles that they put out. I.\nSpeaker 1: haven't seen much. but I like more of a tailored look Crispen tailored. you know not men's wear so much. you know feminine but not all the Ruffy stuff and big bangy necklaces. yeah. I don't go for that.\nSpeaker 2: yeah.\nSpeaker 1: for the tailored you know more of a straight skirt. I like that.\n",4683.txt
1,"Speaker 2: yeah. that does look nice. I can't. I that's one way I cannot see myself. dressing is just having to be real you know too professional. I have like this fear of having to dress you know too conform too much you know even though I like to dress up I - I kind of like. what's - what's the way I could. I like the way New Yorkers dress kind of like that.\nSpeaker 1: mm.\nSpeaker 2: you know. yeah. kind of yeah.\nSpeaker 1: a little bit of a flare to it.\nSpeaker 2: yeah. it's - it's  you know it's got some meaning to it. it's - it's not too outrageous yet. it's - it's them. that's the way I always see New Yorkers dressing.\n",4683.txt
1,"Speaker 1: right. not like everybody else a little different a little of your own personality.\nSpeaker 2: yeah. yeah.\nSpeaker 1: so do you go for bright colors. or are you more of a neutral.\nSpeaker 2:  for a while there I was into too much you know like black and earth tones. and now I'm gonna try and  get away from that and try to dress a little more brighter yet. I don't go for the pastels just because it kind of washes me out. and - and I'm just not a pastel person. right.\nSpeaker 1: yeah. I like the bright colors. I think they look cheerful. especially when wintertime comes. and the sun seems to go down from months on end. yes.\n",4683.txt
1,"Speaker 2: yes. yeah. and it's just much more cheerful.\nSpeaker 1: yeah I think so too. so do you go for all the accessories.\nSpeaker 2:  I normally. yeah I think you know a pair of earrings ads. lately I've been really slacking off with that. but  so I just haven't had the money. but  as far as accessories. I like them. you know when I come across them I just you know I guess I probably add more to my order with them. that's probably true.\nSpeaker 1: right. yeah I like them. but right now like you don't have the money for them so I don't have any. just like I don't have many shoes. you know I have basically you know tan black white. yeah. not - not much of a selection. yes.",4683.txt
1,"Speaker 2: oh great I just spilled lemonade all over my face . xxx there's like a mouthful left I'll drink it. now it's all over my shirt.\nSpeaker 1: ooh.\nSpeaker 2: my corduroy shirt.\nSpeaker 1: ooh is it new.\nSpeaker 2: yuck. yeah.\nSpeaker 1: ooh.\nSpeaker 2: oh well it has to be washed now.\nSpeaker 1: I haven't done laundry for like three weeks I really have to do laundry before I go home.\nSpeaker 2: oh gross. this isn't.\nSpeaker 1: what I have like.\nSpeaker 2: no not you me I have I'm covered in lemonade.\nSpeaker 1: xxx. oh yeah more than you thought.\nSpeaker 2: yeah. I don't usually drink from the carton so maybe I.\n",6165.txt
1,"Speaker 1: oh okay I thought you meant the cup and I'm like it's kind of hard to misestimate a cup. so whatever.\nSpeaker 2: well it's gone now. and Paul it's Paul Newman lemonade.\nSpeaker 1: oh yum that's even a really good kind. there is the best orange juice out here I had it couple days ago. I have never had like such great orange juice do you have Adwallah do we have Adwallah at home.\nSpeaker 2: I've never heard of it.\nSpeaker 1: it is so good it's like. better than fresh lemonade it. I don't know what they do it's but it's just wonderful. so.  it here here we have concentrate everything. except for milk which I can't drink so. I would give anything for like a premixed drink most of the time.\n",6165.txt
